id,Количество.комнат,Студия,Общая.площадь,Этаж,Этажей.в.доме,Парковка,Без.ремонта,Дизайнерский,Евроремонт,Косметический,Балкон,Лоджия,Совмещенный.санузел,Раздельный.санузел,Лифт,Грузовой.лифт,Мусоропровод,Год.постройки,Аварийный,Железобетонные.перекрытия,Смешанные.перекрытия,Деревянные.перекрытия,Иные.перекрытия,Панельные.стены,Блочные.стены,Деревянные.стены,Кирпичные.стены,Монолитные.стены,Смешанные.стены,Школа.1000,ВУЗ.1000,ТЦ.1000,Стоматология.1000,Почта.1000,Поликлиника.1000,Парк.1000,Остановка.1000,Одежда..1000,Супер3кет.1000,Кинотеатр.1000,Кафе.1000,АЗС.1000,Детский.сад.1000,Бар.1000,Банк.1000,Аптека.1000,Цена
475,1,0,36.0,1,9,0,0,0,0,1,0,0,1,0,1,0,1,2013,0,1,0,0,0,1,0,0,0,0,0,5,1,2,3,0,2,0,2,0,4,0,0,1,8,1,1,4,1850000.0
66,2,0,53.0,1,10,0,0,0,0,1,0,0,1,0,1,0,1,1994,0,1,0,0,0,1,0,0,0,0,0,3,7,6,34,2,4,4,25,33,10,0,39,5,19,20,37,27,3050000.0
1122,1,0,33.6,5,9,0,0,0,0,1,1,0,1,0,1,0,1,2013,0,1,0,0,0,1,0,0,0,0,0,2,2,2,8,0,1,1,4,1,8,0,6,1,12,5,2,12,2030000.0
261,1,0,31.0,1,5,0,0,0,0,1,4,1,1,0,0,0,0,1960,0,0,1,0,0,1,0,0,0,0,0,8,6,1,7,4,4,1,10,16,6,0,6,4,19,5,12,28,1650000.0
1543,3,0,55.0,1,2,0,1,0,0,0,0,0,1,0,0,0,0,1962,0,1,0,0,0,0,1,0,0,0,0,4,1,1,4,2,4,0,11,4,8,0,4,2,9,1,1,13,2000000.0
580,2,0,75.0,10,10,0,0,0,0,1,0,0,0,0,1,0,1,2007,0,1,0,0,0,0,0,0,1,0,0,5,0,0,29,3,4,0,10,10,12,0,5,0,32,9,13,40,4500000.0
1462,3,0,66.0,6,9,0,1,0,0,0,1,0,0,1,1,0,1,1985,0,1,0,0,0,1,0,0,0,0,0,6,1,2,2,0,2,0,2,0,2,0,0,1,7,1,1,3,2880000.0
417,1,0,43.7,9,16,0,0,0,0,1,1,0,1,0,0,0,0,2015,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,5,1,0,2,2000000.0
1186,2,0,49.0,2,4,1,0,0,0,1,0,0,0,1,0,0,0,1952,0,0,0,1,0,0,0,0,1,0,0,3,1,1,5,2,3,1,7,1,4,0,5,3,10,1,4,12,2500000.0
1443,1,0,53.7,11,16,0,0,0,0,1,1,0,1,0,1,1,1,2011,0,0,0,0,1,0,0,0,0,1,0,6,0,5,24,5,2,1,12,8,9,0,7,1,35,8,7,21,2650000.0
271,1,0,31.0,2,5,0,0,0,1,0,1,0,1,0,0,0,0,1969,0,1,0,0,0,0,0,0,1,0,0,6,10,3,17,2,3,1,14,22,7,1,13,2,24,12,8,22,1950000.0
1421,1,0,30.0,1,2,0,0,0,0,1,0,0,1,0,0,0,0,1957,1,0,0,1,0,0,1,0,0,0,0,2,0,2,6,2,3,0,8,5,3,0,2,4,8,0,4,10,1250000.0
47,1,0,41.0,6,9,0,0,0,0,1,1,0,0,1,1,0,1,2005,0,1,0,0,0,1,0,0,0,0,0,1,0,0,2,2,0,0,2,1,1,0,0,1,6,0,0,3,2250000.0
880,2,0,78.5,4,16,0,0,0,1,0,1,0,1,0,1,0,1,2012,0,1,0,0,0,0,0,0,1,0,0,2,18,0,2,2,2,0,3,0,4,0,3,1,8,1,1,4,4550000.0
1189,1,0,35.0,4,5,0,0,0,0,1,1,0,0,1,0,0,1,1976,0,1,0,0,0,1,0,0,0,0,0,10,0,1,6,4,1,1,12,4,5,0,6,1,17,4,8,22,1900000.0
1330,1,0,33.0,5,5,0,0,0,0,1,1,0,0,1,0,0,0,1973,0,1,0,0,0,1,0,0,0,0,0,3,0,3,4,1,0,2,7,4,1,0,3,3,7,2,3,11,1600000.0
642,2,0,49.0,3,10,1,0,0,0,1,1,0,1,0,0,1,1,2015,0,1,0,0,0,0,0,0,1,0,0,1,0,0,2,1,1,0,2,1,3,0,2,1,8,0,3,6,2530000.0
1354,3,0,67.0,3,5,0,0,0,0,1,1,1,0,1,0,0,1,1975,0,1,0,0,0,1,0,0,0,0,0,13,3,1,7,4,1,1,13,5,5,0,6,1,23,5,9,21,3150000.0
522,4,0,60.0,2,5,0,0,0,0,1,1,0,1,0,0,0,0,1967,0,1,0,0,0,1,0,0,0,0,0,8,2,2,9,2,2,0,18,9,2,0,7,4,14,1,6,11,3100000.0
423,3,0,58.9,6,17,0,0,0,0,1,1,0,0,1,1,0,1,2016,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,5,1,0,2,3200000.0
831,1,0,32.0,4,9,0,0,0,0,1,2,0,1,0,1,0,1,2016,0,1,0,0,0,1,0,0,0,0,0,7,2,3,6,3,1,0,13,5,6,0,7,3,14,1,7,11,2000000.0
160,1,0,13.4,5,5,0,0,0,0,1,0,0,1,0,0,0,0,1967,0,0,1,0,0,1,0,0,0,0,0,3,0,0,1,2,3,0,7,1,2,0,1,2,5,3,2,9,800000.0
1195,2,0,53.0,4,9,0,0,0,0,1,1,0,0,1,1,0,1,1985,0,1,0,0,0,1,0,0,0,0,0,6,2,0,9,3,1,1,16,10,8,0,7,2,16,5,10,17,3250000.0
272,2,0,48.8,4,10,0,0,0,0,1,2,0,0,1,0,0,0,2008,0,1,0,0,0,1,0,0,0,0,0,3,0,0,2,2,1,0,5,2,3,0,0,1,13,0,1,7,3050000.0
966,1,0,44.0,11,19,0,0,0,0,1,1,0,0,0,2,1,1,2014,0,1,0,0,0,0,0,0,1,0,0,2,18,0,2,1,1,0,3,0,4,0,3,1,8,1,1,4,2800000.0
1467,4,0,80.3,4,9,0,1,0,0,0,3,0,0,1,1,0,1,1987,0,1,0,0,0,1,0,0,0,0,0,6,1,6,18,4,3,0,10,8,10,0,9,3,31,6,5,21,3450000.0
1520,1,0,31.2,4,5,0,1,0,0,0,1,0,1,0,0,0,0,1961,0,1,0,0,0,1,0,0,0,0,0,5,4,4,16,2,3,3,17,49,5,2,19,1,23,9,10,22,2000000.0
245,2,0,46.0,3,5,0,0,0,1,0,1,0,1,0,0,0,0,1964,0,1,0,0,0,1,0,0,0,0,0,6,3,2,8,3,4,1,11,12,4,1,17,2,15,1,16,15,2800000.0
912,1,0,40.5,8,10,0,0,0,0,1,1,0,1,0,1,0,1,2008,0,1,0,0,0,1,0,0,0,0,0,2,1,6,23,1,1,1,15,54,4,1,29,6,16,13,15,20,2550000.0
1287,4,0,82.0,8,17,1,0,0,0,1,1,0,0,1,1,1,1,1988,0,1,0,0,0,1,0,0,0,0,0,5,11,4,20,4,4,2,16,55,11,0,27,4,13,16,25,18,4150000.0
1458,3,0,67.1,5,10,1,1,0,0,0,1,0,0,1,1,0,1,2005,0,1,0,0,0,1,0,0,0,0,0,4,3,0,5,2,1,1,9,0,3,0,5,2,13,3,2,14,4000000.0
468,4,0,59.0,5,5,0,0,0,0,1,1,0,0,1,0,0,0,1967,0,1,0,0,0,1,0,0,0,0,0,10,6,2,8,4,4,2,10,8,3,0,9,3,17,5,10,21,2450000.0
1312,2,0,54.0,3,10,0,0,0,0,1,1,0,0,1,1,0,1,2009,0,1,0,0,0,1,0,0,0,0,0,1,0,3,15,2,5,1,17,7,5,0,9,2,22,6,4,20,3400000.0
1606,2,0,60.0,4,16,0,1,0,0,0,1,0,0,1,1,0,1,2012,0,1,0,0,0,0,0,0,1,0,0,2,0,3,14,3,5,1,15,7,3,0,9,2,21,6,3,20,3450000.0
489,3,0,74.0,6,9,0,0,0,0,1,1,0,0,1,1,0,1,1977,0,1,0,0,0,1,0,0,0,0,0,7,1,3,9,4,5,1,13,4,9,0,6,1,21,4,8,19,3400000.0
730,2,0,52.0,1,9,0,0,0,0,1,0,0,0,0,1,0,1,1980,0,1,0,0,0,1,0,0,0,0,0,2,2,2,8,1,2,1,6,2,8,0,6,2,11,5,2,13,3000000.0
1083,2,0,63.9,1,16,0,0,0,0,1,0,0,0,0,0,0,1,2015,0,1,0,0,0,1,0,0,0,0,0,3,1,1,8,2,1,1,8,7,3,1,4,6,8,5,6,12,3386700.0
235,2,0,34.0,9,9,0,0,0,0,1,0,0,1,0,1,0,0,1974,0,1,0,0,0,0,0,0,1,0,0,2,0,3,12,2,2,1,8,16,4,0,17,5,6,3,9,12,1850000.0
607,3,0,65.0,9,9,0,0,0,0,1,0,1,1,0,1,0,1,1982,0,1,0,0,0,1,0,0,0,0,0,4,4,1,9,1,3,0,9,13,5,1,6,5,12,9,1,15,3500000.0
1536,3,0,65.0,9,9,0,1,0,0,0,2,0,0,1,1,0,1,1979,0,1,0,0,0,1,0,0,0,0,0,2,2,2,8,1,2,1,6,3,9,0,7,2,13,5,2,14,3350000.0
233,1,0,24.0,1,5,0,0,0,0,1,0,0,1,0,0,0,0,1974,0,1,0,0,0,1,0,0,0,0,0,4,0,2,3,1,2,1,6,8,2,0,4,5,5,3,2,6,1100000.0
656,1,1,26.0,1,17,0,0,0,0,1,0,0,1,0,1,0,1,2015,0,1,0,0,0,0,0,0,1,0,0,1,0,0,2,1,1,0,2,1,3,0,2,2,8,0,3,6,1450000.0
1440,3,0,67.0,10,10,0,0,0,0,1,2,0,0,1,1,0,1,1992,0,1,0,0,0,1,0,0,0,0,0,5,0,2,4,2,3,0,10,5,1,0,3,3,9,0,4,10,2700000.0
586,1,0,50.8,5,16,0,0,0,0,1,1,0,0,1,1,0,1,2012,0,1,0,0,0,0,0,0,1,0,0,6,0,6,24,4,1,1,15,11,10,0,7,5,33,9,7,19,2950000.0
14,4,0,82.0,10,10,1,0,0,1,0,2,0,1,0,1,0,1,2000,0,1,0,0,0,1,0,0,0,0,0,5,0,1,25,4,4,0,11,13,10,0,6,0,28,7,13,35,5000000.0
1420,1,0,32.1,5,5,0,0,0,0,1,1,0,0,1,0,0,0,1972,0,1,0,0,0,1,0,0,0,0,0,3,0,3,4,2,0,2,9,4,1,0,6,5,8,2,5,12,1600000.0
1048,3,0,95.0,5,5,0,0,1,0,0,1,1,1,0,0,0,0,1971,0,1,0,0,0,1,0,0,0,0,0,3,9,1,11,2,2,0,10,11,5,0,15,3,13,6,8,10,4400000.0
1578,2,0,47.0,5,5,0,1,0,0,0,1,0,0,2,0,0,0,1962,0,1,0,0,0,0,0,0,1,0,0,6,6,2,13,3,5,0,12,39,6,0,15,4,9,7,14,14,2600000.0
1366,1,0,31.0,1,5,0,0,0,0,1,0,0,1,0,0,0,0,1975,0,1,0,0,0,1,0,0,0,0,0,3,0,3,3,2,0,2,11,5,2,0,6,4,5,1,5,14,1300000.0
28,2,0,53.0,12,12,0,0,0,0,1,1,0,0,1,1,0,1,2010,0,1,0,0,0,0,0,0,0,0,1,1,0,4,17,1,2,0,12,12,6,0,11,3,14,6,3,21,3200000.0
1339,2,0,53.0,1,9,0,0,0,0,1,0,0,0,1,1,0,1,1974,0,1,0,0,0,1,0,0,0,0,0,5,0,3,3,1,1,2,6,4,1,0,3,1,7,1,3,11,2300000.0
610,3,0,61.0,2,5,1,0,0,0,1,1,0,0,1,0,0,0,1967,0,1,0,0,0,1,0,0,0,0,0,5,0,0,5,1,1,0,7,1,3,0,0,2,13,0,3,8,3430000.0
632,2,0,42.0,5,9,0,0,0,0,1,0,1,0,1,1,0,1,1978,0,1,0,0,0,1,0,0,0,0,0,4,2,3,9,2,4,1,11,13,5,1,18,5,9,2,14,14,2550000.0
944,2,0,54.0,8,9,0,0,0,0,1,1,0,0,1,0,0,0,1988,0,1,0,0,0,1,0,0,0,0,0,6,2,2,8,2,3,0,13,10,4,0,8,2,17,2,12,16,3350000.0
1392,3,0,48.0,1,5,0,0,0,1,0,0,0,1,0,0,0,0,1968,0,1,0,0,0,1,0,0,0,0,0,4,0,1,5,1,2,1,7,4,6,0,2,0,10,1,3,12,3000000.0
929,1,0,41.0,10,10,0,0,0,0,1,1,0,0,1,1,0,1,2015,0,1,0,0,0,1,0,0,0,0,0,3,0,0,1,1,2,0,7,0,0,0,2,1,4,0,1,4,1800000.0
482,2,0,49.0,4,9,0,0,0,0,1,0,1,0,0,1,0,1,1982,0,1,0,0,0,1,0,0,0,0,0,6,1,2,5,0,2,0,2,0,4,0,0,2,9,1,1,5,2400000.0
1246,2,0,56.0,2,6,0,0,0,0,1,0,0,0,1,0,0,0,1957,0,1,0,0,0,0,0,0,1,0,0,4,2,1,5,3,2,1,8,1,1,0,4,4,11,1,3,8,2400000.0
578,2,0,81.0,2,10,0,0,0,1,0,1,1,1,0,1,0,1,2001,0,1,0,0,0,0,0,0,1,0,0,4,0,0,29,2,4,0,13,48,10,1,13,0,30,12,13,36,5000000.0
647,1,0,39.1,6,10,0,0,0,0,1,1,0,0,0,0,0,0,2015,0,1,0,0,0,0,0,0,1,0,0,1,0,0,2,1,1,0,2,1,3,0,2,1,8,0,3,6,1720000.0
1539,1,0,36.0,6,9,0,1,0,0,0,1,1,0,1,1,0,1,1984,0,1,0,0,0,1,0,0,0,0,0,1,0,2,2,1,3,2,5,2,1,0,3,4,4,1,1,4,1750000.0
780,1,0,27.0,3,16,0,0,0,0,1,1,0,1,0,1,0,1,2014,0,1,0,0,0,0,0,0,0,1,0,1,0,2,2,1,1,2,4,1,1,0,2,4,3,1,1,3,1450000.0
1367,2,0,42.1,9,9,0,0,0,0,1,0,1,0,0,1,0,1,1986,0,1,0,0,0,0,0,0,1,0,0,2,0,3,3,2,0,2,10,4,2,0,6,4,4,1,5,13,1999999.0
641,1,0,32.0,5,5,0,0,0,0,1,1,0,1,0,0,0,0,1963,0,1,0,0,0,1,0,0,0,0,0,10,8,1,7,4,2,3,7,13,5,0,6,1,19,4,10,25,1790000.0
1013,3,0,62.0,4,5,0,0,0,0,1,1,0,1,0,0,0,0,1971,0,1,0,0,0,0,0,0,1,0,0,5,27,5,23,5,6,3,19,67,9,1,36,4,15,28,30,20,3490000.0
665,1,0,13.0,1,9,0,0,0,0,1,0,0,1,0,1,0,1,1988,0,1,0,0,0,1,0,0,0,0,0,3,0,0,4,1,2,0,3,1,3,0,3,2,12,0,3,8,600000.0
715,1,0,26.0,5,5,0,0,0,0,1,0,0,1,0,0,0,0,1986,0,1,0,0,0,1,0,0,0,0,0,3,0,1,3,1,1,0,6,3,0,0,2,0,7,0,3,5,1400000.0
23,4,0,82.0,1,10,1,0,0,1,0,0,0,0,1,0,0,1,1996,0,1,0,0,0,1,0,0,0,0,0,2,0,1,18,0,1,0,11,54,8,1,11,0,19,6,8,24,4350000.0
1411,3,0,61.0,1,2,1,0,1,0,0,0,0,1,0,0,0,0,1962,0,0,0,1,0,0,0,0,1,0,0,8,1,3,6,1,3,0,8,5,5,0,2,2,11,1,3,8,2400000.0
861,4,0,90.0,2,5,0,0,0,1,0,0,0,0,1,0,0,0,1937,0,0,0,1,0,0,0,0,1,0,0,9,14,1,17,2,4,3,10,26,6,0,8,3,22,4,11,22,4950000.0
1091,2,0,44.0,1,5,0,0,0,0,1,0,0,0,1,0,0,0,1972,0,1,0,0,0,1,0,0,0,0,0,2,1,0,5,1,3,0,5,4,3,1,2,5,4,2,1,6,1900000.0
981,3,0,61.7,5,5,0,0,0,0,1,0,1,0,1,0,0,0,1987,0,1,0,0,0,0,0,0,1,0,0,2,0,1,14,3,4,1,14,4,2,0,8,1,20,5,3,19,3500000.0
1565,1,0,29.0,3,9,0,1,0,0,0,1,0,0,1,1,0,1,1988,0,1,0,0,0,0,0,0,1,0,0,7,10,3,19,3,3,1,16,23,9,1,15,1,23,11,13,26,1750000.0
1427,3,0,60.0,1,5,0,0,0,0,1,0,0,0,1,0,0,0,1974,0,1,0,0,0,1,0,0,0,0,0,6,0,3,5,2,2,1,11,5,2,0,4,2,8,0,5,15,3000000.0
1423,3,0,63.0,2,3,0,0,0,0,1,0,0,0,1,0,0,0,1957,0,0,0,1,0,0,0,0,1,0,0,6,0,3,4,2,1,1,11,5,2,0,4,2,6,0,5,14,2430000.0
238,1,1,22.0,6,9,0,0,1,0,0,0,0,1,0,1,0,0,1979,0,1,0,0,0,0,0,0,1,0,0,3,0,3,13,1,2,0,8,16,4,0,15,6,5,3,9,11,1300000.0
616,4,0,61.0,1,5,0,0,0,0,1,0,0,0,1,0,0,0,1967,0,1,0,0,0,1,0,0,0,0,0,4,0,0,5,2,1,0,7,1,3,0,0,3,13,0,3,8,3000000.0
657,1,0,18.4,1,9,0,0,0,0,1,0,0,1,0,1,0,1,1982,0,1,0,0,0,1,0,0,0,0,0,3,0,2,2,1,3,2,5,2,1,0,3,4,4,1,1,4,750000.0
365,3,0,72.0,2,3,0,0,1,0,0,0,0,0,1,0,0,0,1958,0,0,0,1,0,0,0,0,1,0,0,7,4,2,9,4,5,0,9,8,7,0,11,4,20,4,15,30,3400000.0
534,2,0,43.0,7,9,0,0,0,0,1,1,0,0,1,1,0,0,1972,0,1,0,0,0,0,0,0,1,0,0,8,2,3,9,3,3,0,14,6,14,0,9,3,19,4,6,20,2750000.0
733,3,0,65.1,1,16,0,0,0,0,1,0,0,0,1,1,0,1,2000,0,1,0,0,0,1,0,0,0,0,0,1,2,2,9,1,1,1,7,3,9,0,7,2,16,5,2,14,3350000.0
410,2,0,62.0,8,16,1,0,0,0,1,1,0,0,1,1,1,1,2017,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,5,1,0,3,2800000.0
9,1,0,42.0,1,17,0,0,0,0,1,1,0,0,1,1,0,1,2012,0,1,0,0,0,1,0,0,0,0,0,3,0,5,19,3,0,1,13,10,8,0,6,4,30,9,5,18,2400000.0
1247,2,0,47.0,5,5,1,0,0,0,1,0,0,1,0,0,0,0,1966,0,0,1,0,0,0,0,0,1,0,0,9,4,2,10,3,4,0,10,7,7,0,10,4,19,4,15,32,2400000.0
687,1,1,10.0,1,10,0,0,0,0,1,0,0,1,0,1,0,0,1983,0,1,0,0,0,1,0,0,0,0,0,3,0,1,3,2,2,0,6,4,1,0,4,2,11,0,4,7,499000.0
842,3,0,103.0,23,25,0,0,0,0,1,2,0,0,1,1,0,1,2016,0,1,0,0,0,0,0,0,0,1,0,1,0,1,5,0,0,0,3,29,2,0,4,0,9,4,3,8,6500000.0
697,1,0,38.0,11,13,0,0,0,0,1,0,0,1,0,1,0,1,2006,0,1,0,0,0,1,0,0,0,0,0,3,0,0,3,1,2,0,4,3,0,0,3,1,9,0,2,5,1440000.0
547,2,0,54.0,10,10,0,0,0,0,1,1,0,0,1,1,0,1,2007,0,1,0,0,0,1,0,0,0,0,0,3,0,1,16,2,4,0,11,13,9,0,5,0,25,7,11,34,3250000.0
386,3,0,85.0,3,10,0,0,0,0,1,0,1,0,1,1,0,1,2004,0,1,0,0,0,0,0,0,1,0,0,5,5,0,4,3,0,1,8,3,3,0,5,2,15,4,1,10,5290000.0
1334,4,0,83.0,10,10,0,0,0,0,1,1,0,0,1,1,0,1,1993,0,1,0,0,0,1,0,0,0,0,0,2,0,1,2,1,0,2,6,0,3,0,2,2,7,1,2,5,3000000.0
1549,4,0,60.0,5,5,0,1,0,0,0,1,0,0,1,0,0,0,1973,0,1,0,0,0,1,0,0,0,0,0,2,7,0,2,1,3,4,8,1,1,0,2,1,3,0,2,2,3150000.0
1540,2,0,45.0,5,5,0,1,0,0,0,1,0,0,1,0,0,0,1968,0,1,0,0,0,1,0,0,0,0,0,4,0,2,3,1,2,1,5,9,2,0,4,4,5,2,2,5,2400000.0
925,4,0,85.0,5,5,0,0,0,0,1,0,1,0,1,0,0,1,1990,0,1,0,0,0,0,0,0,1,0,0,3,0,0,1,1,2,0,7,0,0,0,2,1,4,0,1,4,3300000.0
1288,2,0,75.0,1,17,0,0,0,0,1,0,1,0,1,1,0,1,2013,0,1,0,0,0,1,0,0,0,0,0,0,5,0,3,1,1,0,4,1,2,0,3,0,12,3,0,10,3790000.0
1266,2,0,45.5,3,5,0,0,0,0,1,1,0,0,1,0,0,0,1982,0,1,0,0,0,0,0,0,1,0,0,7,4,4,17,3,3,3,27,58,10,1,24,2,20,8,17,21,2350000.0
768,1,0,14.0,2,5,0,0,0,0,1,0,0,0,0,0,0,0,1957,0,1,0,0,0,1,0,0,0,0,0,1,0,2,2,1,3,2,5,2,1,0,3,4,4,2,1,4,800000.0
351,2,0,53.0,3,9,0,0,0,0,1,1,0,0,0,1,0,1,1984,0,1,0,0,0,1,0,0,0,0,0,3,0,1,3,1,2,0,5,2,0,0,3,1,8,0,2,5,2650000.0
1598,2,0,82.0,15,17,0,1,0,0,0,1,1,0,1,1,1,1,2011,0,1,0,0,0,0,0,0,1,0,0,1,0,3,14,3,5,1,16,7,3,0,9,1,20,6,3,20,4850000.0
176,1,0,30.6,1,5,0,0,0,0,1,0,0,1,0,0,0,0,1966,0,1,0,0,0,1,0,0,0,0,0,5,1,2,7,5,4,1,12,6,10,0,6,1,18,3,8,17,1600000.0
729,4,0,79.1,4,9,0,0,0,0,1,1,1,0,1,1,0,1,1979,0,1,0,0,0,1,0,0,0,0,0,2,3,2,9,1,2,1,8,2,8,0,9,2,15,5,2,13,4000000.0
172,1,0,39.7,8,9,0,0,0,0,1,0,0,1,0,1,0,1,1996,0,1,0,0,0,0,0,0,1,0,0,2,0,0,1,0,2,0,6,0,2,0,1,2,4,3,0,7,1850000.0
1024,1,0,45.1,12,17,1,0,0,0,1,1,0,1,0,1,1,1,2014,0,1,0,0,0,0,0,0,1,0,0,2,0,2,15,3,4,1,14,5,4,0,8,3,18,6,4,21,2760000.0
666,3,0,76.6,5,16,0,0,0,0,1,1,0,0,1,1,1,1,2016,0,1,0,0,0,0,0,0,0,1,0,3,0,0,4,2,2,0,5,2,3,0,3,2,13,0,5,10,3650000.0
11,2,0,45.0,3,5,0,0,0,0,1,1,0,1,0,0,0,1,1981,0,1,0,0,0,1,0,0,0,0,0,5,0,4,26,5,1,1,11,15,10,0,7,2,39,13,6,27,2850000.0
815,2,0,48.0,4,5,0,0,0,0,1,0,0,0,0,0,0,0,1983,0,1,0,0,0,0,0,0,1,0,0,7,1,1,7,2,1,0,16,6,1,0,4,4,8,1,4,7,2840000.0
623,1,0,32.0,4,5,0,0,0,0,1,1,0,1,0,0,0,0,1968,0,1,0,0,0,1,0,0,0,0,0,6,0,0,7,1,1,0,9,2,2,0,3,1,12,0,8,10,1850000.0
1553,3,0,87.0,9,10,0,1,0,0,0,1,0,0,1,1,1,1,2007,0,1,0,0,0,1,0,0,0,0,0,4,5,1,15,4,2,2,25,13,9,0,10,2,16,4,13,23,5200000.0
1463,2,0,42.0,3,4,0,1,0,0,0,0,0,1,0,0,0,0,1960,0,1,0,0,0,0,0,0,1,0,0,5,6,1,15,1,3,1,10,15,5,1,9,4,18,10,6,17,2100000.0
324,2,0,51.2,1,9,0,0,0,0,1,0,0,0,0,1,0,1,1979,0,1,0,0,0,1,0,0,0,0,0,5,0,0,5,1,3,0,8,2,5,0,7,5,11,2,7,8,2650000.0
190,3,0,63.0,4,5,0,0,0,0,1,1,0,0,1,1,0,1,1973,0,1,0,0,0,1,0,0,0,0,0,5,0,2,7,3,4,1,9,4,7,0,3,0,14,3,5,16,3300000.0
919,2,0,52.8,2,10,0,0,0,0,1,1,0,0,1,1,0,1,2007,0,1,0,0,0,1,0,0,0,0,0,2,0,0,1,1,2,0,6,0,0,0,2,1,4,0,1,4,2500000.0
807,1,1,20.0,3,5,0,0,0,0,1,0,0,1,0,0,0,0,1958,0,1,0,0,0,0,0,0,1,0,0,7,2,2,9,3,4,0,8,6,7,0,10,4,18,4,14,30,900000.0
1039,1,0,41.8,2,11,0,0,0,0,1,1,0,0,0,1,1,1,2016,0,1,0,0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,2,0,0,0,3,1,1,0,0,0,2350000.0
877,1,0,22.0,1,16,0,0,0,0,1,1,0,0,1,0,0,0,2012,0,1,0,0,0,0,0,0,1,0,0,2,18,0,2,2,2,0,3,0,4,0,3,1,8,1,1,4,1250000.0
21,4,0,79.1,9,10,0,0,0,0,1,1,0,0,1,1,0,1,1995,0,1,0,0,0,1,0,0,0,0,0,2,0,0,19,1,2,0,10,52,9,1,12,0,21,7,9,25,4400000.0
708,2,0,50.0,3,9,0,0,0,0,1,1,0,0,1,1,0,1,1984,0,1,0,0,0,1,0,0,0,0,0,3,0,0,3,1,2,0,5,4,1,0,4,2,11,0,3,7,2500000.0
