id,Количество.комнат,Студия,Общая.площадь,Этаж,Этажей.в.доме,Парковка,Без.ремонта,Дизайнерский,Евроремонт,Косметический,Балкон,Лоджия,Совмещенный.санузел,Раздельный.санузел,Лифт,Грузовой.лифт,Мусоропровод,Год.постройки,Аварийный,Железобетонные.перекрытия,Смешанные.перекрытия,Деревянные.перекрытия,Иные.перекрытия,Панельные.стены,Блочные.стены,Деревянные.стены,Кирпичные.стены,Монолитные.стены,Смешанные.стены,Школа.1000,ВУЗ.1000,ТЦ.1000,Стоматология.1000,Почта.1000,Поликлиника.1000,Парк.1000,Остановка.1000,Одежда..1000,Супер3кет.1000,Кинотеатр.1000,Кафе.1000,АЗС.1000,Детский.сад.1000,Бар.1000,Банк.1000,Аптека.1000,Цена
1554,3,0,88.0,3,3,0,1,0,0,0,1,0,0,1,0,0,0,1958,0,0,0,1,0,0,0,0,1,0,0,12,6,0,8,2,2,0,10,5,5,0,2,7,19,3,6,14,4700000.0
1327,1,0,38.8,4,17,0,0,0,0,1,1,0,0,1,1,1,0,2017,0,1,0,0,0,1,0,0,0,0,0,3,0,3,4,1,0,2,8,4,1,0,5,3,8,2,3,11,2050000.0
690,4,0,80.0,5,9,0,0,0,0,1,3,0,0,0,1,0,1,1986,0,1,0,0,0,1,0,0,0,0,0,3,0,0,5,2,3,0,4,4,2,0,4,2,13,0,5,9,3300000.0
77,4,0,81.0,7,10,0,0,0,0,1,2,0,0,1,1,0,1,2000,0,1,0,0,0,1,0,0,0,0,0,4,7,6,24,2,4,1,19,36,5,0,27,6,15,10,15,22,4700000.0
1545,2,0,42.0,3,5,0,1,0,0,0,1,0,1,0,0,0,0,1966,0,1,0,0,0,0,0,0,1,0,0,9,2,3,5,3,1,0,14,4,6,0,4,3,14,1,6,12,2150000.0
286,3,0,57.0,3,5,0,0,0,0,1,1,0,1,0,0,0,0,1965,0,0,1,0,0,0,0,0,1,0,0,8,7,2,12,3,4,0,9,9,6,0,9,4,19,5,15,32,3100000.0
5,1,0,42.0,10,10,0,0,0,0,1,0,0,0,0,1,0,1,1993,0,1,0,0,0,1,0,0,0,0,0,3,0,4,19,4,0,1,12,15,7,0,7,2,31,9,5,19,2150000.0
704,1,0,27.7,6,13,0,0,0,0,1,0,0,1,0,1,0,1,2006,0,1,0,0,0,1,0,0,0,0,0,3,0,0,3,1,2,0,4,3,0,0,3,1,9,0,2,5,1100000.0
791,1,0,32.4,8,9,0,0,0,1,0,1,0,1,0,1,0,1,1983,0,1,0,0,0,0,0,0,1,0,0,3,0,2,3,1,2,1,4,2,2,0,3,5,5,2,1,5,1750000.0
479,2,0,57.0,1,9,0,0,0,0,1,0,1,0,1,1,0,1,1982,0,1,0,0,0,1,0,0,0,0,0,6,1,2,5,0,2,0,2,0,4,0,0,2,9,1,1,5,2450000.0
145,4,0,80.0,5,10,0,0,0,0,1,1,0,0,1,1,0,1,1996,0,1,0,0,0,1,0,0,0,0,0,8,0,2,11,3,7,0,12,4,11,0,11,2,22,4,14,16,4400000.0
559,2,0,44.0,4,5,0,0,0,0,1,1,0,1,0,0,0,0,1960,0,1,0,0,0,0,0,0,1,0,0,5,5,5,16,3,3,3,17,55,4,2,18,1,20,8,12,18,2500000.0
464,1,1,31.8,15,17,1,0,0,0,1,1,0,1,0,1,1,1,2014,0,1,0,0,0,0,0,0,1,0,0,7,6,2,4,3,3,1,9,6,3,0,7,3,16,3,9,18,1800000.0
441,2,0,48.0,12,17,0,0,0,0,1,0,0,0,0,1,0,0,1999,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,1,5,1,0,4,2100000.0
591,2,0,53.0,10,10,1,0,0,0,1,1,0,0,0,1,0,1,2005,0,1,0,0,0,1,0,0,0,0,0,5,0,4,21,4,1,1,13,7,8,0,6,5,30,8,5,18,3250000.0
1194,3,0,67.0,3,9,0,0,0,0,1,1,0,0,1,1,0,1,1985,0,1,0,0,0,1,0,0,0,0,0,8,5,1,18,4,3,1,27,20,11,0,13,2,25,5,14,25,3900000.0
1076,1,0,47.0,7,16,1,0,0,0,1,1,0,1,0,1,1,1,2016,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,1,3,0,0,2,2450000.0
646,1,1,37.8,9,11,0,0,0,0,1,1,0,1,0,0,0,0,2015,0,1,0,0,0,0,0,0,1,0,0,1,0,0,2,1,1,0,2,1,3,0,2,1,8,0,3,6,1800000.0
375,2,0,68.0,17,24,1,0,0,0,1,1,0,1,0,1,0,1,2016,0,1,0,0,0,0,0,0,1,0,0,2,2,3,9,1,0,1,5,2,9,0,9,3,17,4,2,13,3800000.0
124,3,0,60.0,4,5,0,0,0,0,1,1,0,1,0,0,0,0,1967,0,1,0,0,0,0,0,0,1,0,0,7,11,2,17,3,3,1,9,25,6,0,8,6,13,3,12,13,2850000.0
46,1,0,53.0,4,10,1,0,0,0,1,0,1,0,1,1,0,1,2007,0,1,0,0,0,1,0,0,0,0,0,1,0,0,2,2,0,0,2,1,1,0,0,1,7,0,0,4,3000000.0
385,2,0,77.0,3,10,1,0,1,0,0,0,1,0,1,1,0,1,2004,0,1,0,0,0,0,0,0,1,0,0,5,5,0,4,3,0,1,8,3,3,0,5,2,15,4,1,10,5000000.0
1074,1,0,35.7,9,18,1,0,0,0,1,1,0,1,0,1,1,0,2017,0,1,0,0,0,0,0,0,1,0,0,2,1,1,5,2,1,0,7,1,1,1,3,5,4,2,1,7,2050000.0
620,4,0,62.0,1,5,0,0,0,0,1,0,0,0,1,0,0,0,1967,0,1,0,0,0,1,0,0,0,0,0,2,0,0,2,2,1,0,6,1,3,0,0,4,10,0,1,8,2450000.0
1550,4,0,82.0,2,9,0,1,0,0,0,1,0,0,1,1,0,0,1987,0,1,0,0,0,1,0,0,0,0,0,3,7,0,2,1,2,2,7,0,2,0,3,0,4,0,2,1,4800000.0
1584,3,0,66.0,4,5,0,1,0,0,0,1,0,0,1,0,0,0,1973,0,1,0,0,0,0,0,0,1,0,0,7,28,5,23,5,7,3,19,70,9,1,42,4,16,31,30,22,3600000.0
973,2,0,60.0,9,25,1,0,0,0,1,0,1,1,0,1,1,1,2018,0,1,0,0,0,0,0,0,0,1,0,2,1,0,5,2,2,0,10,2,2,0,4,2,13,4,1,12,3430000.0
1500,2,0,43.0,5,5,0,1,0,0,0,1,0,0,0,0,0,0,1958,0,1,0,0,0,0,0,0,1,0,0,5,2,0,9,2,1,1,12,4,6,0,6,2,18,5,3,13,2300000.0
393,4,0,82.8,7,9,0,0,0,1,0,1,1,0,1,1,0,1,1996,0,1,0,0,0,1,0,0,0,0,0,5,20,0,6,2,0,1,7,1,4,0,3,1,17,3,2,9,4800000.0
421,1,0,45.0,10,17,1,0,0,1,0,0,1,1,0,1,1,1,2015,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,5,1,0,2,2400000.0
1114,1,0,33.8,14,14,1,0,0,0,1,0,1,1,0,1,1,1,2016,0,1,0,0,0,0,0,0,1,0,0,1,2,2,7,1,1,1,5,2,9,0,7,2,15,4,2,13,2150000.0
296,1,0,14.0,4,5,0,0,0,0,1,0,0,1,0,0,0,0,1965,0,1,0,0,0,1,0,0,0,0,0,7,11,1,9,3,2,3,3,22,6,0,10,1,14,2,13,18,870000.0
844,1,0,55.0,7,10,0,0,0,0,1,1,0,1,0,1,0,1,2007,0,1,0,0,0,0,0,0,0,1,0,3,1,2,23,1,1,0,14,63,9,1,17,0,27,9,17,26,3500000.0
80,2,0,40.2,2,2,1,0,0,0,1,1,0,1,0,0,0,0,1948,0,0,0,1,0,0,0,0,1,0,0,9,6,2,9,3,4,0,11,8,6,0,8,4,19,3,10,27,1800000.0
971,1,0,40.0,3,16,1,0,0,0,1,0,0,0,0,1,1,1,2010,0,1,0,0,0,0,0,0,1,0,0,2,0,0,5,2,2,0,10,2,2,0,4,2,11,4,1,11,2260000.0
1197,2,0,53.2,6,9,1,0,0,0,1,1,0,1,0,1,0,1,1988,0,1,0,0,0,1,0,0,0,0,0,6,3,1,13,3,1,0,22,14,10,0,10,2,21,5,12,25,3150000.0
1322,4,0,55.0,1,5,0,0,0,0,1,0,0,0,1,0,0,0,1973,0,1,0,0,0,1,0,0,0,0,0,5,0,3,4,2,0,2,7,4,1,0,4,1,8,1,4,12,2550000.0
83,2,0,42.5,1,9,0,0,0,0,1,1,0,0,1,1,0,1,1976,0,1,0,0,0,1,0,0,0,0,0,7,6,3,8,2,4,0,10,6,5,0,9,5,16,3,13,27,2350000.0
412,2,0,60.0,9,17,0,0,0,0,1,0,0,0,0,0,0,1,2017,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,5,1,0,3,2800000.0
722,1,0,17.0,2,5,0,0,0,0,1,0,0,1,0,0,0,0,1970,0,1,0,0,0,1,0,0,0,0,0,8,1,3,6,2,3,0,9,5,5,0,2,4,10,1,5,8,1000000.0
847,3,0,55.3,2,5,0,0,0,0,1,0,0,0,1,0,0,0,1964,0,1,0,0,0,0,0,0,1,0,0,5,22,5,19,5,6,2,18,65,10,1,33,4,14,25,29,23,2850000.0
828,3,0,56.0,3,5,0,0,0,0,1,1,0,1,0,0,0,0,1969,0,1,0,0,0,0,0,0,1,0,0,8,2,3,5,3,1,0,15,5,7,0,6,3,15,1,6,12,2900000.0
954,3,0,49.6,1,5,0,0,0,0,1,0,0,0,1,0,0,0,1979,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,3,0,0,0,0,1,1,0,0,0,2500000.0
964,1,1,18.0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,2004,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,2,0,2,0,0,3,3,1,1,1,1050000.0
78,3,0,96.0,2,26,1,0,0,0,1,1,0,1,1,2,2,1,2016,0,1,0,0,0,0,0,0,0,0,1,4,10,4,20,2,7,2,25,27,5,0,23,6,16,10,24,26,5900000.0
681,1,0,36.0,8,10,0,0,0,1,0,1,0,1,0,1,0,1,2014,0,1,0,0,0,0,0,0,1,0,0,1,0,0,2,1,1,0,2,1,3,0,1,2,8,0,3,6,2240000.0
1027,1,0,45.1,12,18,0,0,0,0,1,1,0,1,0,1,1,1,2014,0,1,0,0,0,0,0,0,1,0,0,2,0,2,15,3,4,1,14,5,4,0,8,3,18,6,4,21,2760000.0
1031,2,0,91.2,1,5,0,0,0,0,1,1,0,0,0,0,0,0,2005,0,1,0,0,0,0,0,0,1,0,0,3,0,0,5,2,1,0,11,3,2,0,4,2,12,5,2,11,4600000.0
942,3,0,58.2,1,5,1,0,0,0,1,0,0,1,0,0,0,0,1965,0,1,0,0,0,1,0,0,0,0,0,6,4,1,6,3,4,0,12,10,4,1,11,3,12,2,14,13,2950000.0
163,1,0,17.1,2,5,0,0,0,0,1,0,0,1,0,0,0,0,1973,0,1,0,0,0,1,0,0,0,0,0,3,0,0,1,2,3,0,7,0,2,0,1,3,4,3,0,9,960000.0
1269,2,0,63.0,5,5,0,0,0,0,1,1,0,1,0,0,0,0,1968,0,1,0,0,0,0,0,0,1,0,0,4,27,10,15,3,7,0,14,36,5,1,63,1,9,33,35,18,3950000.0
55,2,0,67.8,23,25,0,0,0,0,1,1,0,1,0,4,2,1,2013,0,1,0,0,0,0,0,0,0,1,0,1,1,6,17,0,0,1,11,73,4,1,26,1,10,7,9,14,4350000.0
742,3,0,66.7,5,10,0,0,0,0,1,2,0,0,1,1,0,1,1989,0,1,0,0,0,1,0,0,0,0,0,5,3,3,9,2,0,1,10,3,8,0,7,3,12,6,7,11,3100000.0
840,4,0,108.0,5,10,1,0,0,1,0,1,0,1,0,1,0,1,1995,0,1,0,0,0,0,1,0,0,0,0,3,6,7,37,3,3,4,25,39,12,0,30,5,19,22,38,29,6000000.0
1300,2,0,49.1,2,5,0,0,0,0,1,0,1,1,0,0,0,0,1978,0,1,0,0,0,0,0,0,1,0,0,7,0,0,6,3,6,0,8,2,8,0,6,1,19,5,8,11,2700000.0
752,1,0,38.0,4,9,0,0,0,0,1,2,0,0,1,1,0,1,1988,0,1,0,0,0,1,0,0,0,0,0,4,1,0,4,1,4,0,11,1,7,0,5,1,9,1,0,10,1900000.0
1088,1,0,37.5,18,19,0,0,0,0,1,1,0,1,0,1,1,1,2017,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,4,3,0,0,4,3,1,1,0,3,2100000.0
279,1,1,17.0,3,5,0,0,0,1,0,0,0,1,0,0,0,0,1936,0,0,0,1,0,0,0,1,0,0,0,2,0,0,2,1,1,0,2,0,0,0,0,0,2,1,0,4,980000.0
1104,1,0,36.5,5,12,0,0,0,0,1,0,1,1,0,1,1,0,2015,0,1,0,0,0,0,0,0,1,0,0,2,2,3,9,1,0,1,5,2,9,0,9,3,17,4,2,13,2300000.0
731,4,0,77.0,2,9,0,0,0,0,1,2,0,0,0,1,0,1,1979,0,1,0,0,0,1,0,0,0,0,0,2,2,2,8,1,2,1,6,3,9,0,7,2,13,5,2,14,3500000.0
1461,2,0,54.0,1,10,1,1,0,0,0,0,0,0,1,1,0,1,1993,0,1,0,0,0,1,0,0,0,0,0,3,6,5,35,2,5,4,25,36,9,0,33,7,21,19,33,27,3070000.0
1437,3,0,67.8,10,10,0,0,0,0,1,1,1,0,1,1,0,1,1992,0,1,0,0,0,1,0,0,0,0,0,5,0,2,4,2,3,0,10,5,1,0,3,3,9,0,4,10,2800000.0
217,2,0,45.0,1,5,0,0,0,0,1,0,0,1,0,0,0,0,1962,0,1,0,0,0,1,0,0,0,0,0,4,10,2,17,3,3,1,9,25,6,0,11,5,10,3,12,12,1950000.0
1090,3,0,62.0,4,5,0,0,0,0,1,1,0,0,1,0,0,0,1972,0,1,0,0,0,1,0,0,0,0,0,2,1,0,5,1,3,0,5,4,3,1,2,5,4,2,1,6,3200000.0
1561,2,0,46.0,5,5,0,1,0,0,0,1,0,1,0,0,0,0,1965,0,1,0,0,0,1,0,0,0,0,0,7,2,2,8,2,2,0,17,10,4,0,7,4,19,2,11,14,2050000.0
17,3,0,67.2,1,10,0,0,0,1,0,0,0,1,0,1,0,1,1991,0,1,0,0,0,1,0,0,0,0,0,3,0,3,28,4,4,1,15,15,11,0,6,1,33,14,12,37,4000000.0
288,2,0,45.0,4,5,0,0,0,0,1,1,0,1,0,0,0,0,1964,0,1,0,0,0,1,0,0,0,0,0,6,2,3,8,3,4,1,12,15,4,1,24,5,13,2,16,15,2150000.0
1508,2,0,44.6,4,5,0,1,0,0,0,1,0,0,0,0,0,0,1964,0,1,0,0,0,1,0,0,0,0,0,3,1,1,5,2,2,1,7,2,5,0,6,3,11,1,4,10,2200000.0
1397,2,0,51.0,9,10,0,0,0,0,1,2,0,0,1,1,0,1,2006,0,1,0,0,0,1,0,0,0,0,0,1,0,0,2,2,0,0,2,1,1,0,0,1,6,0,0,3,3050000.0
543,1,0,46.7,6,10,0,0,0,0,1,1,0,1,0,1,0,1,2014,0,1,0,0,0,0,0,0,0,0,1,4,0,3,15,5,3,1,10,12,6,0,6,3,19,10,6,22,2900000.0
214,3,0,79.0,5,5,0,0,0,0,1,0,0,0,1,0,0,0,1962,0,1,0,0,0,0,0,0,1,0,0,8,14,1,9,3,2,3,4,22,5,0,10,0,15,3,13,17,3500000.0
1452,4,0,83.0,6,10,1,0,0,0,1,1,0,0,0,1,0,1,1993,0,1,0,0,0,1,0,0,0,0,0,7,1,6,18,4,3,0,10,8,10,0,9,4,32,6,5,22,3900000.0
757,2,0,54.0,9,10,0,0,0,0,1,1,0,0,1,1,0,1,1978,0,1,0,0,0,1,0,0,0,0,0,5,2,3,11,1,2,1,10,6,12,0,10,3,21,6,4,23,2835000.0
897,1,1,36.6,9,9,0,0,0,0,1,0,0,1,0,1,0,0,1977,0,1,0,0,0,0,0,0,1,0,0,11,4,2,6,4,2,1,14,4,3,0,9,1,22,3,7,25,1900000.0
161,1,0,14.0,3,5,1,0,0,1,0,0,0,0,0,0,0,0,1973,0,1,0,0,0,1,0,0,0,0,0,3,0,0,1,2,3,0,7,0,2,0,1,3,4,3,0,9,850000.0
1223,1,1,19.0,3,5,0,0,0,0,1,0,0,1,0,0,0,0,1973,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2,0,2,1,0,0,0,0,5,0,0,2,1150000.0
1457,3,0,115.0,10,10,0,1,0,0,0,0,2,0,1,1,0,1,2012,0,1,0,0,0,1,0,0,0,0,0,2,0,0,2,2,0,0,3,1,1,0,0,1,7,0,0,4,5070000.0
483,2,0,48.0,6,9,0,0,0,0,1,0,1,0,1,1,0,1,1982,0,1,0,0,0,1,0,0,0,0,0,6,1,2,5,0,2,0,2,0,4,0,0,2,9,1,1,5,2400000.0
1304,4,0,60.5,1,5,0,0,0,0,1,0,0,0,0,0,0,0,1972,0,1,0,0,0,1,0,0,0,0,0,8,7,3,17,3,1,1,20,24,10,1,18,0,25,10,16,29,2800000.0
340,1,0,40.0,2,10,0,0,0,0,1,0,0,0,0,1,0,1,2013,0,1,0,0,0,1,0,0,0,0,0,1,0,3,14,2,5,1,15,8,3,0,14,6,19,8,3,19,2400000.0
1155,3,0,46.2,5,9,0,0,0,0,1,1,0,0,1,0,0,0,1969,0,1,0,0,0,1,0,0,0,0,0,3,2,4,9,2,4,1,12,18,4,1,25,5,11,2,13,16,2610000.0
425,2,0,75.0,2,10,0,0,0,0,1,1,1,0,1,1,0,1,2012,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,1,5,1,0,3,3500000.0
254,3,0,58.1,3,5,0,0,0,0,1,0,0,1,0,0,0,0,1952,0,0,1,0,0,0,0,0,1,0,0,5,10,1,7,3,3,1,4,4,3,0,5,2,10,4,12,16,3200000.0
737,3,0,81.8,1,10,0,0,0,0,1,0,0,0,1,1,0,1,2013,0,1,0,0,0,0,0,0,0,1,0,2,2,4,11,1,1,1,9,4,11,0,10,3,20,5,6,20,4200000.0
978,1,0,39.4,8,9,0,0,0,0,1,1,0,0,1,1,0,1,1989,0,1,0,0,0,1,0,0,0,0,0,3,1,0,10,3,3,0,15,5,3,0,7,2,16,3,7,20,1990000.0
200,1,0,32.0,5,5,1,0,0,0,1,1,0,1,0,0,0,0,1964,0,0,1,0,0,1,0,0,0,0,0,5,1,3,5,3,5,1,12,5,10,0,3,1,17,4,7,19,1700000.0
52,4,0,82.0,7,10,1,0,0,0,1,1,0,0,1,1,0,1,1986,0,1,0,0,0,1,0,0,0,0,0,2,8,0,3,1,1,0,7,2,2,0,4,1,8,3,2,6,4850000.0
488,1,0,36.3,3,9,0,0,0,0,1,1,0,0,1,1,0,1,1983,0,1,0,0,0,0,0,0,1,0,0,6,1,3,9,3,5,1,13,3,11,0,9,2,22,3,8,17,2200000.0
858,4,0,80.0,6,9,0,0,0,0,1,1,0,0,0,1,0,1,1978,0,1,0,0,0,1,0,0,0,0,0,6,9,2,14,2,3,0,8,17,5,0,8,8,13,2,10,13,3800000.0
684,1,0,35.6,7,10,0,0,0,0,1,1,0,1,0,1,0,0,2015,0,1,0,0,0,0,0,0,1,0,0,1,0,0,2,1,1,0,1,0,2,0,1,1,8,0,2,4,2000000.0
542,2,0,47.6,6,11,0,0,0,0,1,0,0,0,0,1,0,0,1971,0,1,0,0,0,0,0,0,1,0,0,8,2,2,8,2,2,0,17,9,2,0,5,3,15,1,7,12,2780000.0
336,2,0,62.0,2,3,0,0,0,1,0,0,0,1,0,0,0,0,1956,0,0,0,1,0,0,0,0,1,0,0,4,3,1,4,2,4,0,11,4,9,0,5,3,10,1,1,13,2700000.0
6,1,0,33.8,4,5,0,0,0,0,1,1,0,0,1,0,0,1,1988,0,1,0,0,0,1,0,0,0,0,0,3,0,3,20,4,4,1,14,14,10,0,5,1,25,12,12,31,2150000.0
1575,2,0,36.0,3,3,0,1,0,0,0,0,0,1,0,0,0,0,1960,0,1,0,0,0,0,0,0,1,0,0,2,0,0,1,1,0,0,3,1,0,0,0,0,4,1,1,4,1500000.0
1019,2,0,68.0,15,16,0,0,0,0,1,0,0,0,0,1,1,1,2012,0,1,0,0,0,1,0,0,0,0,0,1,0,3,16,2,4,1,15,9,6,0,9,2,23,6,4,21,4000000.0
283,1,0,14.0,1,5,0,0,0,0,1,0,0,0,1,0,0,0,1969,0,1,0,0,0,1,0,0,0,0,0,2,0,0,2,1,1,0,2,0,0,0,0,0,2,2,0,4,750000.0
1134,2,0,52.0,1,10,0,0,0,0,1,1,0,0,1,1,0,1,2010,0,1,0,0,0,1,0,0,0,0,0,4,2,1,10,4,0,0,17,17,8,0,13,3,17,4,10,21,3150000.0
297,1,0,14.0,3,5,0,0,0,0,1,0,0,0,0,0,0,0,1965,0,1,0,0,0,1,0,0,0,0,0,7,11,1,9,3,2,3,3,22,6,0,10,1,14,2,13,18,850000.0
1237,3,0,75.0,1,10,0,0,0,0,1,1,0,0,1,0,0,0,2006,0,1,0,0,0,1,0,0,0,0,0,2,0,0,2,2,0,0,3,1,2,0,0,1,8,0,0,4,3900000.0
174,2,0,45.4,2,5,0,0,0,0,1,1,0,0,0,0,0,0,1966,0,1,0,0,0,0,0,0,1,0,0,6,0,2,7,3,5,1,13,4,8,0,4,0,17,3,5,16,2300000.0
1418,1,0,33.0,2,5,0,0,0,0,1,1,0,1,0,0,0,0,1971,0,1,0,0,0,1,0,0,0,0,0,3,0,3,4,2,0,2,9,4,1,0,6,4,8,2,5,12,1390000.0
663,4,0,80.2,8,9,0,0,0,0,1,1,1,0,1,0,0,1,1984,0,1,0,0,0,1,0,0,0,0,0,4,0,1,5,2,2,0,6,4,1,0,3,2,12,0,5,8,3250000.0
266,2,0,43.0,5,5,0,0,0,0,1,0,0,0,0,0,0,0,1969,0,0,1,0,0,0,0,0,1,0,0,8,3,2,9,4,5,0,10,10,7,0,9,4,19,4,15,31,2400000.0
120,2,0,45.3,5,5,0,0,0,0,1,1,0,1,0,0,0,0,1962,0,1,0,0,0,1,0,0,0,0,0,5,11,2,17,3,3,2,8,25,6,0,11,5,12,2,12,12,2200000.0
285,2,0,42.0,4,5,0,0,0,0,1,1,0,1,0,0,0,0,1962,0,1,0,0,0,1,0,0,0,0,0,8,8,2,12,4,4,0,11,9,6,0,9,6,17,4,15,33,2250000.0
1158,1,1,13.6,3,5,0,0,0,0,1,0,0,1,0,0,0,0,1963,0,1,0,0,0,1,0,0,0,0,0,4,3,3,8,2,3,1,10,15,4,1,25,3,13,1,9,12,800000.0
492,1,0,30.0,9,9,0,0,0,0,1,1,0,0,0,1,0,1,1987,0,1,0,0,0,1,0,0,0,0,0,9,0,2,7,4,6,0,10,4,8,0,8,2,19,5,12,16,1700000.0
1028,3,0,93.0,2,18,0,0,0,1,0,1,0,1,0,1,0,1,2014,0,1,0,0,0,0,0,0,1,0,0,2,0,2,15,3,4,1,14,5,4,0,8,3,18,6,4,21,5650000.0
416,1,0,45.0,14,16,0,0,0,0,1,1,0,1,0,0,0,1,2015,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,5,1,0,2,2300000.0
1008,1,0,35.0,1,5,0,0,0,0,1,0,1,0,1,0,0,0,1980,0,1,0,0,0,1,0,0,0,0,0,5,0,0,5,2,2,0,11,3,4,0,4,2,15,3,2,9,2050000.0
140,1,0,41.0,4,9,0,0,0,0,1,1,0,0,1,1,0,1,1987,0,1,0,0,0,0,0,0,1,0,0,6,1,6,17,4,3,0,10,8,10,0,9,4,32,6,5,20,2330000.0
581,2,0,53.4,6,10,0,0,0,0,1,1,0,0,0,1,0,1,2006,0,1,0,0,0,0,0,0,1,0,0,3,0,0,15,1,4,0,9,4,6,0,2,0,16,5,9,25,3200000.0
1065,1,0,31.0,3,5,0,0,0,0,1,0,0,1,0,0,0,0,1969,0,1,0,0,0,1,0,0,0,0,0,4,0,0,6,1,1,0,9,1,2,0,2,1,10,1,5,10,1700000.0
409,2,0,65.4,9,14,0,0,0,0,1,1,0,0,1,4,0,1,2015,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,3,0,0,0,0,1,4,1,0,3,2976200.0
267,2,0,44.8,3,5,0,0,0,0,1,1,0,1,0,0,0,0,1960,0,1,0,0,0,0,0,0,1,0,0,7,8,1,11,2,3,2,8,14,6,0,6,3,18,3,9,27,2599999.0
35,1,0,41.0,16,26,1,0,0,0,1,1,1,1,0,1,2,1,2017,0,1,0,0,0,0,0,0,0,1,0,7,0,1,12,2,3,0,7,4,9,0,7,1,19,4,8,10,2380000.0
716,1,0,30.0,5,5,0,0,0,0,1,0,0,0,0,0,0,0,1986,0,1,0,0,0,1,0,0,0,0,0,3,0,1,3,1,1,0,6,3,0,0,2,0,7,0,3,5,1400000.0
