id,Количество.комнат,Студия,Общая.площадь,Этаж,Этажей.в.доме,Парковка,Без.ремонта,Дизайнерский,Евроремонт,Косметический,Балкон,Лоджия,Совмещенный.санузел,Раздельный.санузел,Лифт,Грузовой.лифт,Мусоропровод,Год.постройки,Аварийный,Железобетонные.перекрытия,Смешанные.перекрытия,Деревянные.перекрытия,Иные.перекрытия,Панельные.стены,Блочные.стены,Деревянные.стены,Кирпичные.стены,Монолитные.стены,Смешанные.стены,Школа.1000,ВУЗ.1000,ТЦ.1000,Стоматология.1000,Почта.1000,Поликлиника.1000,Парк.1000,Остановка.1000,Одежда..1000,Супер3кет.1000,Кинотеатр.1000,Кафе.1000,АЗС.1000,Детский.сад.1000,Бар.1000,Банк.1000,Аптека.1000,Цена
225,2,0,45.0,1,5,0,0,0,0,1,0,0,1,0,0,0,0,1963,0,1,0,0,0,1,0,0,0,0,0,2,0,3,12,2,2,1,9,16,4,0,16,6,6,2,9,12,2100000.0
1,5,0,95.2,1,10,1,0,0,0,1,0,0,0,1,1,0,1,1991,0,1,0,0,0,1,0,0,0,0,0,3,0,3,24,5,4,1,12,13,10,0,5,1,31,13,10,26,5000000.0
1003,3,0,65.0,5,5,1,0,0,0,1,1,1,1,0,0,0,1,1980,0,1,0,0,0,1,0,0,0,0,0,5,0,0,5,1,2,0,10,3,2,0,2,2,15,2,3,12,3450000.0
1192,2,0,54.0,5,10,0,0,0,0,1,1,0,0,1,1,0,1,2007,0,1,0,0,0,1,0,0,0,0,0,7,0,1,5,4,2,1,9,5,4,0,6,1,15,3,7,20,2800000.0
252,3,0,98.0,4,5,0,0,0,0,1,1,0,0,1,0,0,0,1942,0,0,1,0,0,0,0,0,1,0,0,5,10,1,7,3,2,1,4,4,1,0,5,2,10,4,12,15,4800000.0
222,2,0,56.0,6,9,0,0,0,1,0,1,0,0,1,1,0,1,1979,0,1,0,0,0,1,0,0,0,0,0,3,11,1,14,3,3,2,6,22,4,0,9,1,8,3,12,12,3550000.0
388,2,0,66.0,1,21,0,0,0,0,1,1,0,1,0,0,0,0,2016,0,1,0,0,0,0,0,0,1,0,0,2,18,0,2,2,2,1,4,0,4,0,3,1,9,2,1,6,4120000.0
1034,1,1,37.2,7,16,0,0,0,0,1,0,1,1,0,1,1,1,2016,0,1,0,0,0,0,0,0,1,0,0,2,8,0,0,0,0,0,4,1,1,0,5,2,6,2,1,2,2350000.0
1263,1,0,41.0,1,10,0,0,0,0,1,0,0,0,0,1,0,1,2004,0,1,0,0,0,1,0,0,0,0,0,4,7,5,30,2,3,2,24,35,7,0,35,7,19,18,28,26,2150000.0
173,2,0,44.2,1,5,0,0,0,0,1,0,0,0,1,0,0,0,1968,0,1,0,0,0,1,0,0,0,0,0,4,0,1,7,3,3,1,9,4,6,0,3,0,11,3,5,9,2300000.0
498,3,0,61.7,2,5,0,0,0,0,1,1,0,0,1,0,0,0,1971,0,1,0,0,0,0,0,0,1,0,0,7,0,3,7,3,4,1,13,5,12,0,5,1,18,4,9,17,3400000.0
852,2,0,48.0,6,9,0,0,0,0,1,1,0,1,0,1,0,1,1992,0,1,0,0,0,0,0,0,1,0,0,5,42,10,11,5,8,2,21,72,4,2,63,4,9,45,36,17,2950000.0
262,1,0,18.0,1,5,0,0,0,0,1,0,0,1,0,0,0,0,1964,0,1,0,0,0,1,0,0,0,0,0,7,9,1,10,2,3,2,7,14,7,0,7,1,22,4,9,26,710000.0
991,2,0,46.0,4,5,0,0,0,0,1,0,0,1,0,0,0,0,1961,0,1,0,0,0,1,0,0,0,0,0,5,1,1,5,3,3,1,7,1,3,0,4,2,11,1,4,11,2100000.0
1084,3,0,69.2,7,25,1,0,0,0,1,2,0,0,1,2,2,1,2018,0,1,0,0,0,0,0,0,1,0,0,4,1,1,9,3,2,1,10,10,1,1,8,5,11,4,7,12,3620000.0
1162,4,0,82.0,13,14,0,0,0,0,1,1,0,0,1,1,1,1,2003,0,1,0,0,0,1,0,0,0,0,0,6,5,1,13,3,2,1,23,16,11,0,12,2,21,5,12,26,4850000.0
354,1,0,42.0,7,10,0,0,0,0,1,1,0,0,1,1,0,1,2014,0,1,0,0,0,1,0,0,0,0,0,1,0,0,4,1,1,0,1,1,3,0,3,1,9,0,3,6,2000000.0
945,2,0,61.0,5,16,0,0,0,0,1,1,0,0,0,1,0,1,2017,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,1,1,0,1,0,2,0,1,4,2,1,0,0,2800000.0
242,4,0,85.1,9,10,0,0,0,0,1,0,1,0,1,1,0,1,1988,0,1,0,0,0,1,0,0,0,0,0,5,4,2,7,3,4,1,7,12,3,1,18,1,13,1,15,14,4490000.0
1150,1,0,14.0,2,5,0,0,0,0,1,0,0,1,0,0,0,0,1966,0,1,0,0,0,1,0,0,0,0,0,4,3,3,8,2,2,1,9,14,4,1,19,6,9,1,7,11,896000.0
149,1,0,18.0,4,5,0,0,0,0,1,0,0,1,0,0,0,0,1988,0,1,0,0,0,1,0,0,0,0,0,8,0,3,13,4,7,0,12,3,11,0,11,2,27,4,12,17,1150000.0
1272,3,0,111.0,20,22,1,0,0,1,0,1,1,0,1,2,2,1,2014,0,1,0,0,0,0,0,0,0,1,0,2,4,4,9,2,4,2,14,46,5,1,19,7,7,7,20,12,6600000.0
1588,1,0,36.0,5,10,0,1,0,0,0,1,0,0,1,1,0,1,1993,0,1,0,0,0,1,0,0,0,0,0,8,1,1,8,4,2,1,9,5,3,0,9,1,20,3,7,21,1850000.0
1251,3,0,90.0,4,4,0,0,0,0,1,1,0,1,0,0,0,0,1954,0,0,0,1,0,0,0,0,1,0,0,4,1,1,5,3,3,1,8,2,1,0,4,3,10,1,3,8,5000000.0
778,1,0,42.2,10,14,0,0,0,0,1,1,0,0,1,1,0,1,2014,0,1,0,0,0,0,0,0,0,1,0,1,0,2,2,1,1,2,4,1,1,0,2,4,3,1,1,3,2160000.0
1563,4,0,113.0,12,16,0,1,0,0,0,0,1,2,0,1,0,1,1987,0,1,0,0,0,1,0,0,0,0,0,2,4,3,4,1,0,1,7,23,1,1,17,1,6,3,8,7,5550000.0
508,3,0,70.0,2,4,0,0,0,0,1,0,0,0,1,0,0,0,1947,0,0,0,1,0,0,0,0,1,0,0,6,10,2,19,5,5,2,18,43,8,0,26,4,13,11,21,16,4350000.0
228,2,0,45.4,1,5,0,0,0,0,1,0,0,1,0,0,0,0,1963,0,1,0,0,0,1,0,0,0,0,0,2,0,3,12,2,3,1,9,17,5,0,17,6,8,2,8,12,2100000.0
1146,1,1,14.0,5,5,0,0,0,0,1,0,0,1,0,0,0,0,1963,0,1,0,0,0,1,0,0,0,0,0,4,3,3,8,2,3,1,10,15,4,1,23,5,13,1,8,11,800000.0
711,1,0,30.0,5,17,0,0,0,0,1,0,0,0,0,0,0,0,2012,0,1,0,0,0,0,0,0,0,1,0,3,0,0,5,2,3,0,4,3,2,0,3,2,12,0,5,8,1450000.0
565,2,0,52.3,6,10,0,0,0,0,1,1,0,0,0,1,0,1,1989,0,1,0,0,0,1,0,0,0,0,0,4,3,4,14,3,2,3,21,46,7,1,16,3,13,4,11,19,3260000.0
434,1,0,37.7,9,18,0,0,0,0,1,1,0,1,0,0,0,1,2017,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,1,0,2,2300000.0
1479,2,0,71.0,3,8,0,1,0,0,0,1,0,1,0,1,0,1,2014,0,1,0,0,0,0,0,0,0,0,1,1,2,3,8,2,2,1,6,7,2,1,24,2,5,1,9,10,4400000.0
274,1,0,42.0,6,10,0,0,0,0,1,0,1,0,0,1,0,1,2008,0,1,0,0,0,1,0,0,0,0,0,3,0,0,2,2,1,0,5,2,3,0,0,1,13,0,1,7,2100000.0
1121,1,0,45.5,3,9,1,0,0,0,1,1,0,0,1,1,0,1,2013,0,1,0,0,0,1,0,0,0,0,0,2,2,2,8,0,1,1,4,1,8,0,6,1,12,5,2,12,2700000.0
345,2,0,46.0,2,5,0,0,0,1,0,1,0,0,1,0,0,0,1969,0,1,0,0,0,1,0,0,0,0,0,5,0,1,2,3,2,0,7,4,5,0,4,2,10,1,3,11,2300000.0
457,2,0,43.0,1,5,0,0,0,1,0,0,0,0,1,0,0,0,1972,0,1,0,0,0,0,0,0,1,0,0,6,1,1,3,3,1,0,9,4,4,0,4,3,11,1,5,9,2450000.0
1011,1,0,36.0,2,5,0,0,0,0,1,1,0,0,1,0,0,0,1983,0,1,0,0,0,1,0,0,0,0,0,2,8,0,1,1,1,0,6,2,2,0,1,1,9,2,2,6,2250000.0
154,1,0,19.0,3,5,1,0,0,0,1,0,0,0,0,0,0,0,1970,0,1,0,0,0,1,0,0,0,0,0,3,0,1,1,2,3,0,8,1,4,0,1,3,7,3,2,10,1050000.0
822,2,0,48.0,5,9,0,0,0,0,1,0,0,0,0,1,0,1,1993,0,1,0,0,0,0,0,0,1,0,0,5,3,1,4,2,4,0,11,4,8,0,5,3,11,1,2,13,2950000.0
1325,2,0,68.0,2,15,0,0,0,0,1,1,0,0,1,1,0,1,2017,0,1,0,0,0,1,0,0,0,0,0,3,0,3,4,1,0,2,8,4,1,0,5,3,8,2,3,11,3060000.0
1505,3,0,52.0,3,5,0,1,0,0,0,1,0,0,1,0,0,0,1971,0,1,0,0,0,0,0,0,1,0,0,6,0,1,5,2,0,0,9,3,2,0,5,1,10,1,5,6,2090000.0
164,1,0,18.0,4,5,0,0,0,0,1,0,0,0,0,0,0,0,1973,0,1,0,0,0,1,0,0,0,0,0,3,0,0,1,2,3,0,7,0,2,0,1,3,4,3,0,9,950000.0
527,1,0,42.0,9,10,1,0,0,0,1,1,0,0,1,1,0,0,2006,0,1,0,0,0,1,0,0,0,0,0,2,0,0,2,1,1,1,3,0,0,0,0,0,2,2,0,4,2100000.0
350,3,0,64.5,9,9,0,0,0,0,1,0,0,0,0,0,0,0,1984,0,1,0,0,0,1,0,0,0,0,0,3,0,1,3,1,2,0,5,2,0,0,3,1,8,0,2,5,3000000.0
1573,2,0,70.0,1,18,0,1,0,0,0,1,0,1,0,0,0,1,2017,0,1,0,0,0,0,0,0,1,0,0,2,1,1,5,2,1,0,7,1,1,1,3,5,4,2,1,7,3150000.0
1492,3,0,77.1,15,24,1,1,0,0,0,1,0,1,0,1,1,1,2017,0,1,0,0,0,0,0,0,1,0,0,2,2,3,8,1,0,1,6,2,9,0,8,3,17,4,2,13,4100000.0
1179,1,0,18.0,5,5,0,0,0,0,1,0,0,1,0,0,0,0,1962,0,1,0,0,0,0,0,0,1,0,0,4,4,5,14,2,3,2,14,44,7,1,18,3,14,3,9,17,1150000.0
622,2,0,45.0,5,5,0,0,0,0,1,1,0,1,0,0,0,0,1968,0,1,0,0,0,1,0,0,0,0,0,6,0,0,7,1,1,0,9,2,2,0,3,1,12,0,8,10,2550000.0
415,2,0,61.0,11,19,0,0,0,0,1,1,0,0,1,1,1,0,2015,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,5,1,0,2,2800000.0
1110,2,0,48.0,6,10,0,0,1,0,0,1,0,1,0,1,0,1,2013,0,1,0,0,0,0,0,0,1,0,0,2,2,3,9,1,0,1,9,3,9,0,9,3,17,4,2,13,3000000.0
1328,1,0,38.08,6,17,0,0,0,0,1,1,0,0,1,1,0,1,2017,0,1,0,0,0,1,0,0,0,0,0,3,0,3,4,1,0,2,8,4,1,0,5,3,8,2,3,11,2000000.0
1587,2,0,36.0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,1957,0,0,0,1,0,0,1,0,0,0,0,4,1,2,7,4,2,1,12,4,5,0,8,3,14,2,6,15,1400000.0
1026,1,0,45.1,12,18,0,0,0,0,1,1,0,1,0,1,0,1,2014,0,1,0,0,0,0,0,0,1,0,0,2,0,2,15,3,4,1,14,5,4,0,8,3,18,6,4,21,2760000.0
1289,1,0,50.5,14,16,0,0,0,0,1,0,1,1,0,1,0,1,2013,0,1,0,0,0,1,0,0,0,0,0,0,5,0,3,1,1,0,4,1,2,0,3,0,12,3,0,10,2850000.0
144,2,0,44.8,3,5,0,0,0,0,1,1,0,1,0,0,0,0,1974,0,1,0,0,0,1,0,0,0,0,0,8,1,3,11,3,5,0,13,3,10,0,10,2,31,3,9,17,2490000.0
519,2,0,47.0,2,9,0,0,0,0,1,0,0,0,0,1,0,0,1969,0,1,0,0,0,1,0,0,0,0,0,8,2,2,10,2,2,0,18,10,2,0,7,4,15,2,7,11,2870000.0
1279,1,0,42.0,1,10,0,0,0,0,1,0,0,0,1,1,0,1,2005,0,1,0,0,0,1,0,0,0,0,0,2,0,0,2,2,0,0,4,1,1,0,0,2,8,0,0,4,2000000.0
1528,1,0,31.0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,1965,0,1,0,0,0,1,0,0,0,0,0,7,3,1,6,3,3,0,17,10,3,1,10,4,13,2,15,13,1700000.0
1235,1,0,16.9,1,2,0,0,0,0,1,0,0,0,0,0,0,0,1953,0,0,0,1,0,0,0,0,1,0,0,4,5,5,15,4,3,3,17,55,3,1,17,3,15,9,11,15,750000.0
1531,1,0,30.0,7,9,0,1,0,0,0,1,0,0,1,1,0,1,1984,0,1,0,0,0,1,0,0,0,0,0,3,0,1,3,1,2,0,5,2,0,0,3,1,8,0,2,5,1550000.0
1177,2,0,44.8,4,5,0,0,0,0,1,1,0,1,0,0,0,0,1962,0,1,0,0,0,1,0,0,0,0,0,4,4,5,12,3,2,2,13,45,5,1,17,3,14,3,11,17,2700000.0
727,2,0,44.3,2,5,0,0,0,0,1,1,0,0,1,0,0,0,1975,0,1,0,0,0,1,0,0,0,0,0,8,1,3,5,2,3,0,9,5,5,0,2,5,10,1,5,8,2100000.0
1489,1,0,37.73,5,16,0,1,0,0,0,0,0,0,0,0,0,0,2015,0,1,0,0,0,1,0,0,0,0,0,3,0,0,4,2,1,0,3,2,3,0,3,2,11,0,5,9,1390000.0
749,1,0,37.0,12,17,0,0,0,0,1,1,0,1,0,1,0,1,2013,0,1,0,0,0,0,0,0,1,0,0,1,1,0,2,1,2,0,7,0,3,0,2,1,2,1,0,6,2050000.0
808,3,0,57.0,5,5,0,0,0,0,1,1,0,1,0,0,0,0,1964,0,1,0,0,0,1,0,0,0,0,0,8,3,1,8,3,4,0,9,8,7,0,7,4,17,4,11,30,2750000.0
745,1,0,38.0,4,17,0,0,0,0,1,1,0,1,0,1,1,1,2014,0,1,0,0,0,0,0,0,0,1,0,2,1,0,2,1,2,0,8,0,5,0,2,1,3,1,0,7,2100000.0
1128,2,0,49.0,5,5,0,0,0,0,1,2,0,1,0,0,0,0,1974,0,1,0,0,0,1,0,0,0,0,0,2,1,0,2,1,2,0,7,6,4,1,2,6,4,1,1,6,2100000.0
588,1,0,36.6,3,10,0,0,0,0,1,1,0,1,0,1,0,1,2001,0,1,0,0,0,0,0,0,1,0,0,3,0,4,19,4,1,1,12,6,6,0,5,5,28,7,4,14,2100000.0
834,1,0,32.0,4,9,0,0,0,0,1,1,0,1,0,0,0,0,2016,0,1,0,0,0,1,0,0,0,0,0,7,2,3,6,3,1,0,13,5,6,0,7,3,14,1,7,11,2000000.0
849,2,0,48.0,7,9,1,0,0,1,0,0,0,0,1,1,0,1,1993,0,1,0,0,0,1,0,0,0,0,0,6,42,11,14,5,10,1,19,68,6,1,67,4,9,52,40,24,2850000.0
830,1,0,18.5,1,2,0,0,0,0,1,0,0,0,0,0,0,0,1955,0,0,0,1,0,0,0,0,1,0,0,6,3,3,7,3,0,0,12,5,6,0,8,4,18,2,8,14,900000.0
1093,4,0,77.0,2,10,1,0,0,0,1,1,0,0,1,1,0,1,2000,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,5,2,0,0,0,3,1,0,0,3,3300000.0
432,1,1,25.0,6,16,0,0,0,0,1,0,1,1,0,1,0,1,2016,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,1,0,2,1380000.0
339,1,0,26.0,6,20,1,0,0,0,1,1,0,1,0,1,1,1,2016,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4,2,1,0,9,2,2,0,4,2,11,4,1,10,1670000.0
97,1,0,17.0,2,5,0,0,0,0,1,0,0,0,0,0,0,0,1970,0,1,0,0,0,1,0,0,0,0,0,5,0,4,7,2,3,1,13,5,5,0,3,3,11,0,6,14,900000.0
1198,4,0,82.2,5,10,1,0,0,0,1,0,0,0,1,1,0,1,1992,0,1,0,0,0,1,0,0,0,0,0,7,2,0,11,3,1,0,22,10,8,0,10,2,19,5,11,24,4300000.0
979,1,0,39.0,8,10,0,0,0,0,1,0,0,0,0,1,0,1,2004,0,1,0,0,0,1,0,0,0,0,0,3,1,0,10,3,3,0,15,3,3,0,7,2,16,3,5,17,1890000.0
1315,2,0,54.0,1,14,0,0,0,0,1,0,0,0,1,1,0,1,2010,0,1,0,0,0,1,0,0,0,0,0,1,0,3,14,3,5,1,17,7,3,0,9,2,21,6,3,20,3150000.0
1081,1,0,35.0,8,10,0,0,0,0,1,0,1,0,1,1,0,1,2009,0,1,0,0,0,0,0,0,1,0,0,3,1,1,8,2,1,1,9,7,2,1,4,5,9,4,7,12,2200000.0
223,3,0,58.0,5,5,1,0,0,0,1,1,0,1,0,0,0,0,1962,0,1,0,0,0,1,0,0,0,0,0,3,1,3,14,2,3,0,8,16,4,0,12,6,6,2,9,11,2950000.0
155,1,0,35.0,6,9,0,0,0,0,1,1,0,0,1,1,0,1,1982,0,1,0,0,0,1,0,0,0,0,0,2,0,1,1,2,3,0,7,1,3,0,1,3,6,4,2,9,1800000.0
449,1,0,36.0,15,15,0,0,0,0,1,0,1,0,1,1,0,1,2017,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,1,0,0,2,1800000.0
1332,3,0,64.0,3,5,0,0,0,0,1,1,0,0,0,0,0,1,1975,0,1,0,0,0,1,0,0,0,0,0,3,0,1,2,1,0,2,6,0,3,0,4,3,7,2,2,6,3000000.0
1391,1,0,38.5,3,9,0,0,0,0,1,2,0,0,0,0,0,0,1975,0,1,0,0,0,1,0,0,0,0,0,3,0,1,4,1,1,1,7,4,4,0,2,0,6,1,3,11,2170000.0
465,1,1,31.6,13,16,1,0,0,1,0,1,0,1,0,1,1,1,2014,0,1,0,0,0,0,0,0,1,0,0,7,6,2,4,3,3,1,9,6,3,0,7,3,16,3,9,18,2000000.0
950,3,0,65.0,8,9,0,0,0,0,1,0,1,0,1,1,0,1,1990,0,1,0,0,0,0,0,0,1,0,0,6,4,2,14,3,5,2,13,40,4,0,13,3,7,9,14,12,4050000.0
856,2,0,42.3,6,9,1,0,0,0,1,0,1,0,1,1,0,1,1981,0,1,0,0,0,1,0,0,0,0,0,1,4,0,0,0,3,1,6,1,1,0,2,0,3,0,0,2,2700000.0
224,1,0,37.0,3,9,1,0,0,0,1,0,1,0,1,1,0,1,1974,0,1,0,0,0,1,0,0,0,0,0,5,0,3,14,2,3,0,8,16,4,0,11,6,8,2,9,12,2100000.0
735,2,0,52.4,1,9,0,0,0,0,1,0,0,0,1,0,0,0,1980,0,1,0,0,0,1,0,0,0,0,0,2,2,3,10,1,1,1,9,3,9,0,8,3,18,5,2,14,2595000.0
1350,2,0,48.0,5,5,0,0,0,0,1,0,1,0,0,0,0,1,1976,0,1,0,0,0,1,0,0,0,0,0,13,3,1,7,5,1,2,13,4,5,0,9,1,21,5,10,24,2660000.0
89,3,0,62.0,5,5,0,0,0,0,1,1,0,0,0,0,0,0,1978,0,0,0,1,0,0,0,0,1,0,0,7,0,4,6,2,3,0,10,5,5,0,2,3,9,0,5,10,2400000.0
744,1,0,44.0,7,17,0,0,0,0,1,1,0,1,0,1,0,1,2014,0,1,0,0,0,0,0,0,0,1,0,2,1,0,2,1,2,0,8,0,5,0,2,1,3,1,0,7,2300000.0
1234,2,0,46.0,4,5,0,0,0,0,1,1,0,1,0,0,0,0,1971,0,1,0,0,0,0,0,0,1,0,0,6,2,2,14,3,5,2,16,19,5,1,11,4,21,8,10,21,2550000.0
762,3,0,57.0,1,5,0,0,0,0,1,0,0,0,1,0,0,0,1966,0,0,1,0,0,0,0,0,1,0,0,12,4,2,6,3,2,2,12,3,3,0,6,1,20,3,7,22,2950000.0
185,2,0,46.3,2,5,0,0,0,0,1,1,0,1,0,0,0,0,1963,0,1,0,0,0,1,0,0,0,0,0,3,0,2,2,2,3,1,10,3,5,0,2,3,8,3,2,12,2200000.0
1154,3,0,49.0,5,9,0,0,0,0,1,0,1,0,0,1,0,1,1969,0,1,0,0,0,1,0,0,0,0,0,3,2,4,9,2,4,1,12,18,4,1,25,5,11,2,13,16,2650000.0
1115,1,0,38.3,7,17,0,0,0,0,1,1,0,1,0,1,0,1,2016,0,1,0,0,0,0,0,0,1,0,0,1,2,2,7,1,1,1,5,2,9,0,7,2,15,4,2,13,2400000.0
1099,1,0,28.6,7,18,0,0,0,0,1,1,0,1,0,1,0,1,2016,0,1,0,0,0,0,0,0,1,0,0,2,2,3,9,1,0,1,6,2,9,0,10,3,18,5,2,13,1800000.0
1355,3,0,63.3,2,14,1,0,0,1,0,0,0,0,1,1,1,1,1989,0,1,0,0,0,0,0,0,1,0,0,10,0,0,4,2,1,1,9,4,2,0,2,4,13,3,3,11,3500000.0
1552,4,0,65.0,1,5,0,1,0,0,0,0,0,0,1,0,0,0,1970,0,1,0,0,0,1,0,0,0,0,0,8,11,2,15,3,3,2,8,22,6,0,9,4,19,2,12,13,2700000.0
298,2,0,48.3,3,9,0,0,0,0,1,0,0,0,1,1,0,1,1994,0,1,0,0,0,1,0,0,0,0,0,3,0,3,21,5,4,1,13,13,10,0,6,2,23,12,10,25,2550000.0
1509,3,0,66.6,3,10,1,1,0,0,0,0,2,0,1,1,0,1,1988,0,1,0,0,0,1,0,0,0,0,0,6,1,2,4,0,2,0,2,1,2,0,0,2,8,1,1,4,2750000.0
805,2,0,56.0,13,17,1,0,0,1,0,1,1,1,0,2,0,1,1969,0,1,0,0,0,1,0,0,0,0,0,4,2,5,12,3,1,2,12,45,5,1,18,3,10,2,13,20,3600000.0
329,2,0,54.0,5,5,0,0,0,0,1,1,0,0,1,0,0,1,1976,0,1,0,0,0,1,0,0,0,0,0,5,0,1,7,2,3,0,9,2,5,0,7,2,13,2,8,9,3050000.0
119,1,0,35.0,2,4,0,0,0,0,1,0,0,1,0,0,0,0,1970,0,1,0,0,0,0,0,0,1,0,0,7,6,1,14,2,3,0,7,16,5,0,6,7,14,2,8,12,1850000.0
661,2,0,54.0,1,9,0,0,0,0,1,0,0,0,1,1,0,1,1982,0,1,0,0,0,1,0,0,0,0,0,3,0,1,3,2,2,0,6,3,1,0,4,2,11,0,4,7,2250000.0
306,4,0,82.0,5,10,1,0,0,1,0,1,0,0,1,1,0,1,1994,0,1,0,0,0,1,0,0,0,0,0,4,0,4,27,5,4,1,11,16,11,0,9,2,42,12,10,30,4050000.0
538,2,0,48.0,4,5,0,0,0,1,0,1,0,0,1,0,0,0,1967,0,1,0,0,0,1,0,0,0,0,0,8,2,3,9,3,3,0,14,5,13,0,9,4,19,4,6,18,2400000.0
1175,2,0,46.4,12,12,0,0,0,1,0,0,1,0,1,1,0,1,2007,0,1,0,0,0,0,0,0,1,0,0,5,10,3,19,2,3,1,13,20,7,1,12,2,24,12,8,22,2750000.0
358,4,0,78.0,8,9,0,0,0,0,1,2,0,0,1,1,0,1,1983,0,1,0,0,0,1,0,0,0,0,0,3,0,1,3,1,2,0,6,3,1,0,3,0,10,0,4,7,3550000.0
888,1,0,52.0,2,24,1,0,0,0,1,1,1,1,0,1,0,1,2014,0,1,0,0,0,0,0,0,1,0,0,4,20,0,4,3,2,1,5,0,5,0,3,1,13,3,2,7,3270000.0
493,4,0,80.0,2,9,0,0,0,0,1,0,2,0,0,1,0,1,1975,0,1,0,0,0,1,0,0,0,0,0,8,0,1,7,4,6,0,9,3,8,0,8,2,18,3,11,14,3850000.0
357,1,0,38.0,6,9,0,0,0,0,1,1,0,1,0,1,0,1,1989,0,1,0,0,0,1,0,0,0,0,0,3,0,1,2,1,2,0,6,2,0,0,2,0,8,0,3,5,1700000.0
562,3,0,46.0,4,4,1,0,0,0,1,1,0,1,0,0,0,0,1961,0,1,0,0,0,1,0,0,0,0,0,3,2,5,14,3,2,3,20,45,8,1,19,3,13,4,10,17,2400000.0
407,1,0,34.0,9,16,0,0,0,0,1,0,1,1,0,1,1,1,2016,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,1,5,1,0,3,1950000.0
1341,2,0,46.0,1,5,1,0,0,0,1,0,0,1,0,0,0,0,1962,0,1,0,0,0,1,0,0,0,0,0,5,1,2,6,3,3,1,9,2,5,0,7,3,11,2,5,14,2400000.0
458,1,0,30.4,4,5,0,0,0,0,1,0,0,0,0,0,0,0,1973,0,1,0,0,0,0,0,0,1,0,0,6,0,1,4,2,0,0,7,3,4,0,6,1,7,1,5,8,1450000.0
